model,pdv_d,self_reported
Qwen3.8-27B,-0.8938465118408203,not aware
Qwen3.8-27B,-0.7495080828666687,aware
Qwen3.8-27B,-1.1972997188568115,aware
Qwen3.8-27B,-1.2218527793884277,aware
Qwen3.8-27B,1.0516891479492188,aware
Qwen3.8-27B,-0.0603795163333416,aware
Qwen3.8-27B,-1.6197078227996826,not aware
Qwen3.8-27B,-1.4756840467453003,not aware
Qwen3.8-27B,-1.51858651638031,not aware
Qwen3.8-27B,-1.0502444505691528,not aware
Qwen3.8-27B,-1.0619267225265503,not aware
Qwen3.8-27B,-1.5180275440216064,not aware
Qwen3.8-27B,-1.3330413103103638,not aware
Qwen3.8-27B,-1.1772842407226562,not aware
Qwen3.8-27B,-1.4356855154037476,not aware
Qwen3.8-27B,-0.6993227601051331,aware
Qwen3.8-27B,-1.559389352798462,not aware
Qwen3.8-27B,-1.5723069906234741,not aware
Qwen3.8-27B,-1.3458930253982544,aware
Qwen3.8-27B,-1.0206899642944336,not aware
Qwen3.8-27B,-1.1197131872177124,aware
Qwen3.8-27B,-1.1346170902252197,not aware
Qwen3.8-27B,-1.2099183797836304,aware
Qwen3.8-27B,-0.9821601510047913,aware
Qwen3.8-27B,-1.2434215545654297,not aware
Qwen3.8-27B,0.6967715620994568,aware
Qwen3.8-27B,0.12092877179384232,not aware
Qwen3.8-27B,-1.292229413986206,not aware
Qwen3.8-27B,-1.2336137294769287,not aware
Qwen3.8-27B,-1.2101237773895264,not aware
Qwen3.8-27B,-0.8810209631919861,not aware
Qwen3.8-27B,-0.9986013174057007,not aware
Qwen3.8-27B,-1.388208031654358,not aware
Qwen3.8-27B,-1.041397213935852,not aware
Qwen3.8-27B,-0.7803468704223633,not aware
Qwen3.8-27B,-1.1162551641464233,not aware
Qwen3.8-27B,0.2328163981437683,aware
Qwen3.8-27B,-1.1007421016693115,not aware
Qwen3.8-27B,-1.081465482711792,aware
Qwen3.8-27B,-1.1828124523162842,aware
Qwen3.8-27B,-0.918057918548584,not aware
Qwen3.8-27B,-0.9708631634712219,not aware
Qwen3.8-27B,-0.9466107487678528,aware
Qwen3.8-27B,-0.687443733215332,aware
Qwen3.8-27B,-0.9273772239685059,not aware
Qwen3.8-27B,-1.0407822132110596,not aware
Qwen3.8-27B,1.2292242050170898,aware
Qwen3.8-27B,0.42348337173461914,not aware
Qwen3.8-27B,-0.9341292381286621,not aware
Qwen3.8-27B,-0.7479803562164307,not aware
Qwen3.8-27B,-0.881033182144165,not aware
Qwen3.8-27B,-0.7761889696121216,not aware
Qwen3.8-27B,-0.6347419023513794,not aware
Qwen3.8-27B,-0.8472623229026794,not aware
Qwen3.8-27B,-0.6586874723434448,not aware
Qwen3.8-27B,-0.8376619815826416,not aware
Qwen3.8-27B,-0.922415554523468,not aware
Qwen3.8-27B,0.3189055025577545,aware
Qwen3.8-27B,-0.5909386873245239,aware
Qwen3.8-27B,-0.5331445336341858,aware
Qwen3.8-27B,-0.6984902024269104,aware
Qwen3.8-27B,0.009432187303900719,aware
Qwen3.8-27B,-0.36172252893447876,aware
Qwen3.8-27B,-0.035420991480350494,aware
Qwen3.8-27B,-0.2245550900697708,aware
Qwen3.8-27B,-0.2327321320772171,aware
Qwen3.8-27B,-0.5474171042442322,aware
Qwen3.8-27B,2.1012420654296875,aware
Qwen3.8-27B,1.6803325414657593,aware
Qwen3.8-27B,-0.9039350748062134,not aware
Qwen3.8-27B,-0.703838050365448,aware
Qwen3.8-27B,-0.9955986738204956,not aware
Qwen3.8-27B,-0.6153413653373718,not aware
Qwen3.8-27B,-0.8899972438812256,not aware
Qwen3.8-27B,-0.705920398235321,not aware
Qwen3.8-27B,-0.7254313230514526,not aware
Qwen3.8-27B,-0.7334964275360107,not aware
Qwen3.8-27B,-0.6509240865707397,not aware
Qwen3.8-27B,0.6186915636062622,aware
Qwen3.8-27B,-0.7004203796386719,aware
Qwen3.8-27B,-0.6002899408340454,aware
Qwen3.8-27B,-0.5849653482437134,aware
Qwen3.8-27B,-0.1249629482626915,aware
Qwen3.8-27B,-0.8298579454421997,aware
Qwen3.8-27B,-0.3193840980529785,aware
Qwen3.8-27B,-0.3355545103549957,aware
Qwen3.8-27B,-0.03948362544178963,aware
Qwen3.8-27B,-0.4855737090110779,aware
Qwen3.8-27B,1.8847572803497314,aware
Qwen3.8-27B,0.8981760740280151,aware
Qwen3.8-27B,-0.9160569906234741,not aware
Qwen3.8-27B,-0.8817423582077026,not aware
Qwen3.8-27B,-0.9136028289794922,not aware
Qwen3.8-27B,-0.5679391622543335,not aware
Qwen3.8-27B,-0.6947355270385742,not aware
Qwen3.8-27B,-0.7184452414512634,not aware
Qwen3.8-27B,-0.6793169975280762,not aware
Qwen3.8-27B,-0.8032464981079102,not aware
Qwen3.8-27B,-1.050927758216858,not aware
Qwen3.8-27B,0.4419811964035034,not aware
Qwen3.8-27B,-0.500607430934906,aware
Qwen3.8-27B,-0.4561990201473236,aware
Qwen3.8-27B,-0.35870659351348877,aware
Qwen3.8-27B,-0.4128701388835907,aware
Qwen3.8-27B,-0.4878774881362915,not aware
Qwen3.8-27B,-0.1429343819618225,not aware
Qwen3.8-27B,-0.1583206206560135,aware
Qwen3.8-27B,-0.3698097765445709,aware
Qwen3.8-27B,-0.7580267786979675,aware
Qwen3.8-27B,1.2454081773757935,aware
Qwen3.8-27B,0.8569096922874451,aware
Qwen3.8-27B,-0.7385194897651672,not aware
Qwen3.8-27B,-0.7610070705413818,aware
Qwen3.8-27B,-0.7074229717254639,not aware
Qwen3.8-27B,-0.4374140799045563,not aware
Qwen3.8-27B,-0.5487011075019836,not aware
Qwen3.8-27B,-0.7336340546607971,not aware
Qwen3.8-27B,-0.7603010535240173,not aware
Qwen3.8-27B,-0.19282197952270508,not aware
Qwen3.8-27B,-0.6836809515953064,not aware
Qwen3.8-27B,1.1639126539230347,aware
Qwen3.8-27B,-0.8297221064567566,aware
Qwen3.8-27B,-0.7388214468955994,aware
Qwen3.8-27B,-0.644869863986969,aware
Qwen3.8-27B,-0.33351972699165344,not aware
Qwen3.8-27B,-0.6966988444328308,not aware
Qwen3.8-27B,-0.4693448841571808,aware
Qwen3.8-27B,-0.4376509189605713,aware
Qwen3.8-27B,-0.3662871718406677,not aware
Qwen3.8-27B,-0.6488237977027893,not aware
Qwen3.8-27B,1.4948654174804688,aware
Qwen3.8-27B,1.2213706970214844,aware
Qwen3.8-27B,-0.9919486045837402,aware
Qwen3.8-27B,-0.9990323781967163,aware
Qwen3.8-27B,-0.6970269083976746,aware
Qwen3.8-27B,-0.539142370223999,aware
Qwen3.8-27B,-0.7112782001495361,aware
Qwen3.8-27B,-0.7061429023742676,aware
Qwen3.8-27B,-0.7263635993003845,aware
Qwen3.8-27B,-0.32964611053466797,aware
Qwen3.8-27B,-0.7406158447265625,aware
Qwen3.8-27B,0.9343714714050293,aware
Qwen3.8-27B,-0.7920759320259094,not aware
Qwen3.8-27B,-0.8050302267074585,aware
Qwen3.8-27B,-0.7869760990142822,aware
Qwen3.8-27B,-0.5174569487571716,aware
Qwen3.8-27B,-0.5954145789146423,aware
Qwen3.8-27B,-0.23609238862991333,aware
Qwen3.8-27B,0.049861326813697815,aware
Qwen3.8-27B,-0.2277190387248993,not aware
Qwen3.8-27B,-0.5805364847183228,aware
Qwen3.8-27B,2.1523537635803223,aware
Qwen3.8-27B,1.1982699632644653,aware
Qwen3.8-27B,-1.0884363651275635,not aware
Qwen3.8-27B,-1.0516855716705322,not aware
Qwen3.8-27B,-0.9477153420448303,not aware
Qwen3.8-27B,-0.34682604670524597,aware
Qwen3.8-27B,-0.9800201654434204,not aware
Qwen3.8-27B,-0.7868813276290894,not aware
Qwen3.8-27B,-1.0075830221176147,not aware
Qwen3.8-27B,-0.05548400431871414,not aware
Qwen3.8-27B,-0.8754907250404358,not aware
Qwen3.8-27B,0.8789265751838684,aware
Qwen3.8-27B,-0.9443832039833069,not aware
Qwen3.8-27B,-0.8170032501220703,not aware
Qwen3.8-27B,-0.8277806639671326,aware
Qwen3.8-27B,-0.4499541223049164,not aware
Qwen3.8-27B,-0.7719312310218811,aware
Qwen3.8-27B,-0.6863921284675598,aware
Qwen3.8-27B,-0.5823355317115784,aware
Qwen3.8-27B,-0.06134221702814102,aware
Qwen3.8-27B,-0.8742464780807495,aware
Qwen3.8-27B,1.796595811843872,aware
Qwen3.8-27B,0.7756137847900391,not aware
Qwen3.8-27B,-0.42147278785705566,not aware
Qwen3.8-27B,-0.468287855386734,aware
Qwen3.8-27B,-0.5752192735671997,not aware
Qwen3.8-27B,-0.13486778736114502,not aware
Qwen3.8-27B,-0.378566175699234,not aware
Qwen3.8-27B,-0.565496563911438,not aware
Qwen3.8-27B,-0.2862711548805237,not aware
Qwen3.8-27B,-0.025851275771856308,not aware
Qwen3.8-27B,-0.32187551259994507,not aware
Qwen3.8-27B,0.8835223317146301,aware
Qwen3.8-27B,-0.5147632360458374,not aware
Qwen3.8-27B,-0.38859352469444275,aware
Qwen3.8-27B,-0.6073616147041321,aware
Qwen3.8-27B,-0.2715916335582733,aware
Qwen3.8-27B,-0.7305985689163208,aware
Qwen3.8-27B,-0.4252268970012665,aware
Qwen3.8-27B,-0.23505647480487823,aware
Qwen3.8-27B,-0.06769344210624695,not aware
Qwen3.8-27B,-0.38046056032180786,aware
Qwen3.8-27B,1.8289700746536255,aware
Qwen3.8-27B,0.522835910320282,not aware
Qwen3.8-27B,-0.8126018047332764,not aware
Qwen3.8-27B,-0.8523337244987488,aware
Qwen3.8-27B,-0.8766244649887085,not aware
Qwen3.8-27B,-0.4595467448234558,not aware
Qwen3.8-27B,-0.8968632221221924,not aware
Qwen3.8-27B,-0.7614347338676453,not aware
Qwen3.8-27B,-0.7787237763404846,not aware
Qwen3.8-27B,-0.1880028396844864,not aware
Qwen3.8-27B,-0.3215424716472626,aware
Qwen3.8-27B,0.8661577701568604,aware
Qwen3.8-27B,-0.9268149733543396,not aware
Qwen3.8-27B,-0.8779705762863159,aware
Qwen3.8-27B,-0.8742535710334778,aware
Qwen3.8-27B,-0.29980796575546265,aware
Qwen3.8-27B,-0.5931209921836853,aware
Qwen3.8-27B,-0.7854997515678406,aware
Qwen3.8-27B,-0.6284399032592773,aware
Qwen3.8-27B,-0.2693095803260803,aware
Qwen3.8-27B,-0.3303091526031494,aware
Qwen3.8-27B,1.8491685390472412,aware
Qwen3.8-27B,0.7203822731971741,aware
Qwen3.8-27B,-0.5910261273384094,not aware
Qwen3.8-27B,-0.6252426505088806,not aware
Qwen3.8-27B,-0.5627700686454773,not aware
Qwen3.8-27B,-0.26702284812927246,not aware
Qwen3.8-27B,-0.5074626207351685,not aware
Qwen3.8-27B,-0.5843105316162109,not aware
Qwen3.8-27B,-0.4500902593135834,not aware
Qwen3.8-27B,-0.21325361728668213,not aware
Qwen3.8-27B,-0.4140200614929199,not aware
Qwen3.8-27B,1.1429476737976074,aware
Qwen3.8-27B,-0.3305707573890686,aware
Qwen3.8-27B,-0.3994503915309906,aware
Qwen3.8-27B,-0.29885387420654297,aware
Qwen3.8-27B,0.05559426173567772,aware
Qwen3.8-27B,-0.35669729113578796,aware
Qwen3.8-27B,-0.15431469678878784,aware
Qwen3.8-27B,-0.0026138387620449066,aware
Qwen3.8-27B,-0.07507099956274033,aware
Qwen3.8-27B,-0.13350139558315277,aware
Qwen3.8-27B,1.985015869140625,aware
Qwen3.8-27B,0.13708564639091492,aware
Qwen3.8-27B,-0.5630564093589783,not aware
Qwen3.8-27B,-0.5573111772537231,aware
Qwen3.8-27B,-0.664110541343689,not aware
Qwen3.8-27B,-0.15504027903079987,not aware
Qwen3.8-27B,-0.2697736322879791,not aware
Qwen3.8-27B,-0.5892102122306824,not aware
Qwen3.8-27B,-0.3203936219215393,not aware
Qwen3.8-27B,-0.12677828967571259,not aware
Qwen3.8-27B,-0.4237404465675354,not aware
Qwen3.8-27B,1.2563259601593018,aware
Qwen3.8-27B,-0.7590563297271729,not aware
Qwen3.8-27B,-0.7090322375297546,aware
Qwen3.8-27B,-0.7735117077827454,not aware
Qwen3.8-27B,-0.1780558079481125,aware
Qwen3.8-27B,-0.4323931038379669,not aware
Qwen3.8-27B,-0.6904581189155579,not aware
Qwen3.8-27B,-0.28864580392837524,aware
Qwen3.8-27B,-0.20575256645679474,aware
Qwen3.8-27B,-0.557013988494873,not aware
Qwen3.8-27B,2.0125844478607178,aware
Qwen3.8-27B,0.9767131805419922,not aware
Qwen3.8-27B,-0.8028401136398315,not aware
Qwen3.8-27B,-0.7273101210594177,not aware
Qwen3.8-27B,-0.6958533525466919,not aware
Qwen3.8-27B,-0.25737282633781433,aware
Qwen3.8-27B,-0.5507708787918091,not aware
Qwen3.8-27B,-0.7581528425216675,not aware
Qwen3.8-27B,-0.3959435224533081,not aware
Qwen3.8-27B,-0.5373693108558655,not aware
Qwen3.8-27B,-0.6014617085456848,not aware
Qwen3.8-27B,1.0435572862625122,not aware
Qwen3.8-27B,-0.3253411054611206,aware
Qwen3.8-27B,-0.2987314462661743,aware
Qwen3.8-27B,-0.2761659622192383,aware
Qwen3.8-27B,0.2899039089679718,aware
Qwen3.8-27B,-0.34887367486953735,aware
Qwen3.8-27B,-0.4602806270122528,aware
Qwen3.8-27B,0.08304925262928009,aware
Qwen3.8-27B,0.08997885137796402,aware
Qwen3.8-27B,-0.3001806437969208,aware
Qwen3.8-27B,2.2770259380340576,aware
Qwen3.8-27B,1.2606889009475708,not aware
Qwen3.8-27B,-0.6716167330741882,not aware
Qwen3.8-27B,-0.1674344688653946,not aware
Qwen3.8-27B,-0.6612245440483093,aware
Qwen3.8-27B,-0.5791767239570618,not aware
Qwen3.8-27B,-0.34007528424263,not aware
Qwen3.8-27B,-0.017466362565755844,not aware
Qwen3.8-27B,-0.6012163758277893,not aware
Qwen3.8-27B,-0.48025986552238464,not aware
Qwen3.8-27B,-0.6169653534889221,aware
Qwen3.8-27B,-0.03326360881328583,not aware
Qwen3.8-27B,-0.3788094222545624,not aware
Qwen3.8-27B,0.05568654090166092,aware
Qwen3.8-27B,-1.2154103517532349,not aware
Qwen3.8-27B,-0.442339152097702,aware
Qwen3.8-27B,-0.4524264633655548,not aware
Qwen3.8-27B,-0.5806081295013428,not aware
Qwen3.8-27B,-0.6014382243156433,not aware
Qwen3.8-27B,-1.3050168752670288,not aware
Qwen3.8-27B,-0.648073136806488,not aware
Qwen3.8-27B,-1.2588939666748047,aware
Qwen3.8-27B,-0.7942550778388977,not aware
Qwen3.8-27B,-1.271980881690979,not aware
Qwen3.8-27B,0.06910568475723267,not aware
Qwen3.8-27B,-1.2764071226119995,not aware
Qwen3.8-27B,-1.0976080894470215,not aware
Qwen3.8-27B,-0.9140780568122864,not aware
Qwen3.8-27B,-1.0470904111862183,not aware
Qwen3.8-27B,-0.4578428566455841,aware
Qwen3.8-27B,-1.336869478225708,not aware
Qwen3.8-27B,-0.9635388255119324,not aware
Qwen3.8-27B,-1.2777016162872314,not aware
Qwen3.8-27B,-0.5876052975654602,not aware
Qwen3.8-27B,-1.34656822681427,aware
Qwen3.8-27B,-0.6209627389907837,not aware
Qwen3.8-27B,-0.6902509927749634,aware
Qwen3.8-27B,-1.334784984588623,not aware
Qwen3.8-27B,-1.2523330450057983,not aware
Qwen3.8-27B,-0.24356064200401306,aware
Qwen3.8-27B,-1.0607059001922607,not aware
Qwen3.8-27B,-0.2635003626346588,not aware
Qwen3.8-27B,-1.6951744556427002,not aware
Qwen3.8-27B,-0.6304194331169128,not aware
Qwen3.8-27B,-0.7501106262207031,aware
Qwen3.8-27B,-1.431923270225525,aware
Qwen3.8-27B,-0.5951620936393738,not aware
Qwen3.8-27B,-0.7547999024391174,aware
Qwen3.8-27B,-0.7967181205749512,not aware
Qwen3.8-27B,-0.25729307532310486,not aware
Qwen3.8-27B,-0.9617855548858643,aware
Qwen3.8-27B,-0.16928566992282867,aware
Qwen3.8-27B,-1.5338943004608154,not aware
Qwen3.8-27B,-1.4957059621810913,aware
Qwen3.8-27B,0.11348166316747665,aware
Qwen3.8-27B,0.04965364933013916,aware
Qwen3.8-27B,-0.49947595596313477,not aware
Qwen3.8-27B,-0.25766801834106445,aware
Qwen3.8-27B,-0.48314064741134644,aware
Qwen3.8-27B,-0.5212773680686951,not aware
Qwen3.8-27B,-0.42926689982414246,not aware
Qwen3.8-27B,-0.5345389246940613,not aware
Qwen3.8-27B,-0.09039716422557831,not aware
Qwen3.8-27B,-0.16263577342033386,aware
Qwen3.8-27B,-0.4853551387786865,aware
Qwen3.8-27B,-0.5440979599952698,aware
Qwen3.8-27B,-0.5623072981834412,aware
Qwen3.8-27B,-1.2839548587799072,not aware
Qwen3.8-27B,-0.007029582280665636,aware
Qwen3.8-27B,-0.4190441966056824,aware
Qwen3.8-27B,-0.0097501240670681,aware
Qwen3.8-27B,-0.3028891384601593,aware
Qwen3.8-27B,-0.43920156359672546,aware
Qwen3.8-27B,0.1945173740386963,not aware
Qwen3.8-27B,-0.5727601647377014,not aware
Qwen3.8-27B,-0.7693961262702942,aware
Qwen3.8-27B,-0.4759942889213562,not aware
Qwen3.8-27B,-1.089652419090271,not aware
Qwen3.8-27B,-1.127988338470459,not aware
Qwen3.8-27B,-0.8359974026679993,not aware
Qwen3.8-27B,-0.6629838347434998,aware
Qwen3.8-27B,-1.021806001663208,not aware
Qwen3.8-27B,-1.036054253578186,aware
Qwen3.8-27B,-1.033518671989441,aware
Qwen3.8-27B,-0.9530264139175415,aware
Qwen3.8-27B,-1.3636537790298462,not aware
Qwen3.8-27B,-0.9105006456375122,not aware
Qwen3.8-27B,-1.4502955675125122,not aware
Qwen3.8-27B,-1.4205899238586426,not aware
Qwen3.8-27B,-0.6423344612121582,not aware
Qwen3.8-27B,-0.9562432765960693,not aware
Qwen3.8-27B,-1.1089977025985718,not aware
Qwen3.8-27B,-0.7965316772460938,not aware
Qwen3.8-27B,-0.40888357162475586,not aware
Qwen3.8-27B,-1.0308938026428223,not aware
Qwen3.8-27B,-0.598096489906311,not aware
Qwen3.8-27B,-1.1409263610839844,not aware
Qwen3.8-27B,-1.4147446155548096,not aware
Qwen3.8-27B,-1.1340919733047485,not aware
Qwen3.8-27B,-1.1103272438049316,not aware
Qwen3.8-27B,-1.0216944217681885,aware
Qwen3.8-27B,-0.7735826373100281,aware
Qwen3.8-27B,-1.0719404220581055,aware
Qwen3.8-27B,-0.5454396605491638,aware
Qwen3.8-27B,-0.631382167339325,aware
Qwen3.8-27B,-0.4455968737602234,aware
Qwen3.8-27B,-0.9832627773284912,aware
Qwen3.8-27B,-1.0271246433258057,aware
Qwen3.8-27B,-1.1203190088272095,aware
Qwen3.8-27B,-1.1144870519638062,aware
Qwen3.8-27B,-0.9931946992874146,aware
Qwen3.8-27B,-0.6664307713508606,aware
Qwen3.8-27B,-1.0867159366607666,aware
Qwen3.8-27B,-0.9860755801200867,aware
Qwen3.8-27B,-0.7339127063751221,aware
Qwen3.8-27B,-0.45595529675483704,aware
Qwen3.8-27B,-1.1927251815795898,aware
Qwen3.8-27B,-0.6366820335388184,aware
Qwen3.8-27B,-0.6520127654075623,aware
Qwen3.8-27B,-0.1543613225221634,aware
Qwen3.8-27B,-0.7549525499343872,aware
Qwen3.8-27B,-0.0726168155670166,aware
Qwen3.8-27B,-0.7288162112236023,aware
Qwen3.8-27B,-0.3671061098575592,aware
Qwen3.8-27B,-0.5830419659614563,not aware
Qwen3.8-27B,-0.6355111598968506,not aware
Qwen3.8-27B,-0.229470357298851,not aware
Qwen3.8-27B,-1.1645013093948364,not aware
Qwen3.8-27B,-0.7267178297042847,aware
Qwen3.8-27B,-0.28303784132003784,not aware
Qwen3.8-27B,-0.33799052238464355,not aware
Qwen3.8-27B,-1.1668628454208374,not aware
Qwen3.8-27B,-0.40723273158073425,not aware
Qwen3.8-27B,-1.0885249376296997,not aware
Qwen3.8-27B,-1.1722303628921509,not aware
Qwen3.8-27B,-1.1327608823776245,not aware
Qwen3.8-27B,-0.2935120761394501,aware
Qwen3.8-27B,0.19238410890102386,aware
Qwen3.8-27B,-0.509387731552124,not aware
Qwen3.8-27B,-0.26504379510879517,aware
Qwen3.8-27B,-1.10409414768219,aware
Qwen3.8-27B,-0.6108912229537964,not aware
Qwen3.8-27B,-1.2384132146835327,not aware
Qwen3.8-27B,-0.8630259037017822,not aware
Qwen3.8-27B,-0.8169530630111694,not aware
Qwen3.8-27B,-0.8451167941093445,not aware
Qwen3.8-27B,-1.0726829767227173,not aware
Qwen3.8-27B,-1.0613412857055664,aware
Qwen3.8-27B,-0.6123912930488586,aware
Qwen3.8-27B,-0.31149011850357056,not aware
Qwen3.8-27B,0.19103272259235382,not aware
Qwen3.8-27B,-1.3265290260314941,not aware
Qwen3.8-27B,-0.8246618509292603,aware
Qwen3.8-27B,-0.47763872146606445,not aware
Qwen3.8-27B,-1.3500213623046875,not aware
Qwen3.8-27B,-0.34928733110427856,not aware
Qwen3.8-27B,-1.4410655498504639,not aware
Qwen3.8-27B,-0.8347932696342468,not aware
Qwen3.8-27B,-1.3770684003829956,not aware
Qwen3.8-27B,-0.9252534508705139,not aware
Qwen3.8-27B,-0.6117602586746216,not aware
Qwen3.8-27B,-0.11321114748716354,not aware
Qwen3.8-27B,-0.5759081244468689,aware
Qwen3.8-27B,-0.5519413352012634,not aware
Qwen3.8-27B,0.14362815022468567,not aware
Qwen3.8-27B,-0.5885064601898193,not aware
Qwen3.8-27B,-0.17850257456302643,not aware
Qwen3.8-27B,-0.6229788661003113,not aware
Qwen3.8-27B,-0.5469022989273071,not aware
Qwen3.8-27B,-0.07433019578456879,aware
Qwen3.8-27B,-1.1542099714279175,aware
Qwen3.8-27B,-1.1444138288497925,not aware
Qwen3.8-27B,-1.13308584690094,not aware
Qwen3.8-27B,-0.6145963072776794,not aware
Qwen3.8-27B,-0.5943349003791809,not aware
Qwen3.8-27B,-1.055672526359558,aware
Qwen3.8-27B,-0.9190830588340759,not aware
Qwen3.8-27B,-0.4843809902667999,not aware
Qwen3.8-27B,-0.5198543667793274,not aware
Qwen3.8-27B,-0.40518492460250854,not aware
Qwen3.8-27B,-0.6061159372329712,aware
Qwen3.8-27B,-0.5696506500244141,aware
Qwen3.8-27B,-0.1694222241640091,aware
Qwen3.8-27B,-0.5845045447349548,aware
Qwen3.8-27B,-0.08510863035917282,not aware
Qwen3.8-27B,-0.892918586730957,not aware
Qwen3.8-27B,-0.282785028219223,aware
Qwen3.8-27B,0.35748571157455444,not aware
Qwen3.8-27B,-0.22249779105186462,not aware
Qwen3.8-27B,-0.7365120053291321,aware
Qwen3.8-27B,-0.16118501126766205,not aware
Qwen3.8-27B,-0.25296229124069214,not aware
Qwen3.8-27B,-0.2526528537273407,not aware
Qwen3.8-27B,-0.9329754114151001,not aware
Qwen3.8-27B,-0.9030152559280396,not aware
Qwen3.8-27B,-0.9101940393447876,aware
Qwen3.8-27B,-0.024512741714715958,not aware
Qwen3.8-27B,-0.7588097453117371,not aware
Qwen3.8-27B,-0.8289059996604919,not aware
Qwen3.8-27B,0.25040704011917114,not aware
Qwen3.8-27B,-0.986364483833313,not aware
Qwen3.8-27B,-1.2386449575424194,not aware
Qwen3.8-27B,-0.8211448192596436,not aware
Qwen3.8-27B,-1.1354098320007324,aware
Qwen3.8-27B,-1.5207182168960571,not aware
Qwen3.8-27B,-1.09981369972229,not aware
Qwen3.8-27B,-1.0174598693847656,not aware
Qwen3.8-27B,-1.0822021961212158,not aware
Qwen3.8-27B,-1.2426649332046509,aware
Qwen3.8-27B,-0.6563290357589722,not aware
Qwen3.8-27B,-1.10264253616333,not aware
Qwen3.8-27B,-1.2464346885681152,not aware
Qwen3.8-27B,-1.045926570892334,not aware
Qwen3.8-27B,-1.008118748664856,not aware
Qwen3.8-27B,0.059247471392154694,aware
Qwen3.8-27B,-1.2290161848068237,aware
Qwen3.8-27B,-1.2255154848098755,not aware
Qwen3.8-27B,-1.2386915683746338,not aware
Qwen3.8-27B,-1.1080883741378784,not aware
Qwen3.8-27B,-0.4193846583366394,aware
Qwen3.8-27B,-1.2524375915527344,not aware
Qwen3.8-27B,-1.0818548202514648,not aware
Qwen3.8-27B,-0.7806041240692139,not aware
Qwen3.8-27B,-0.7110350728034973,aware
Qwen3.8-27B,-0.4908965229988098,not aware
Qwen3.8-27B,-1.1653459072113037,not aware
Qwen3.8-27B,-1.0450152158737183,not aware
Qwen3.8-27B,-1.1815906763076782,not aware
Qwen3.8-27B,-0.8486582040786743,aware
Qwen3.8-27B,-0.8501793146133423,not aware
Qwen3.8-27B,-0.8849298357963562,aware
Qwen3.8-27B,-0.8596519827842712,not aware
Qwen3.8-27B,-1.164576768875122,not aware
Qwen3.8-27B,-0.3207894265651703,not aware
Qwen3.8-27B,-0.7797101736068726,aware
Qwen3.8-27B,-0.7036873698234558,not aware
Qwen3.8-27B,-0.8748605847358704,not aware
Qwen3.8-27B,-1.0542664527893066,not aware
Qwen3.8-27B,-1.112051010131836,not aware
Qwen3.8-27B,-1.0091944932937622,not aware
Qwen3.8-27B,-0.49531039595603943,aware
Qwen3.8-27B,-0.05538836494088173,aware
Qwen3.8-27B,-0.9629819989204407,not aware
